course code,Section,Date & Time,Room,Instructor,Quota,Enrol,Avail,Wait,Remarks
HUMA 1155,T1 (4366),Th 08:00PM - 08:50PM,"Rm 4503, Lift 25-26 (64)","CHU, Shun",6,2,4,0,
HUMA 1155,T2 (4367),Fr 08:00PM - 08:50PM,"Rm 4503, Lift 25-26 (64)","CHU, Shun",6,2,4,0,
HUMA 1156,L1 (4377),Mo 02:00PM - 03:50PM,"Multi-function Room, LG4, LIB","CHU, Shun",12,8,4,0,
HUMA 1156,T1 (4378),Mo 04:00PM - 04:50PM,"Multi-function Room, LG4, LIB","CHU, Shun",6,5,1,0,
HUMA 1156,T2 (4379),Tu 02:00PM - 02:50PM,"Multi-function Room, LG4, LIB","CHU, Shun",6,3,3,0,
HUMA 1639,L1 (2628),Fr 03:00PM - 04:50PM,"Rm 4621, Lift 31-32 (126)","MA, Jianxiong",10,5,5,0,
HUMA 1639,T1 (2629),Fr 05:00PM - 05:50PM,"Rm 4621, Lift 31-32 (126)","MA, Jianxiong",10,5,5,0,
HUMA 1671,L1 (2630),Th 12:00PM - 02:50PM,"Rm 6573, Lift 29-30 (88)","CHAN, Sau Yan",10,10,0,0,
HUMA 1672,T3 (2633),Tu 06:00PM - 07:50PM,"Rm 207, Shaw Auditorium",TBA,2,1,1,0,"> Instructor : WONG, Yee Man"
HUMA 1673,L1 (2634),We 03:00PM - 05:50PM,"Rm 1410, Lift 25-26 (60)","GUO, Qiuzi",12,11,1,0,
HUMA 1920,L1 (2635),TuTh 03:00PM - 04:20PM,Lecture Theater H (72),"PROOI, Dennis",12,11,1,0,
HUMA 2010,L1 (2636),TuTh 12:00PM - 01:20PM,"Rm 4621, Lift 31-32 (126)","ZHANG, Min",100,99,1,0,
HUMA 2050,L1 (2637),WeFr 04:30PM - 05:50PM,Lecture Theater K (106),"LI, Dechao",100,100,0,0,
HUMA 2101,L1 (2638),WeFr 01:30PM - 02:50PM,"LTL, CYT Bldg (354)","DROSCHA, Isaac David",12,9,3,0,
HUMA 2103,L1 (2639),We 09:00AM - 10:50AM,"LTL, CYT Bldg (354)","KAILA, Ilari",25,13,12,0,
HUMA 2103,T1 (2641),Th 12:00PM - 12:50PM,"LTL, CYT Bldg (354)","KAILA, Ilari",9,6,3,0,
HUMA 2103,T2 (2643),Th 10:30AM - 11:20AM,"LTL, CYT Bldg (354)","KAILA, Ilari",8,4,4,0,
HUMA 2103,T3 (2644),Th 09:30AM - 10:20AM,"LTL, CYT Bldg (354)","KAILA, Ilari",8,3,5,0,
HUMA 2104,L1 (2645),MoWe 11:00AM - 11:50AM,"LTL, CYT Bldg (354)","KAILA, Ilari",12,10,2,0,
HUMA 2104,T1 (2647),Tu 06:00PM - 06:50PM,"G005, CYT Bldg (30)","KAILA, Ilari",3,1,2,0,
HUMA 2104,T2 (2649),Tu 11:00AM - 11:50AM,"G005, CYT Bldg (30)","KAILA, Ilari",3,3,0,0,
HUMA 2104,T3 (2650),We 06:00PM - 06:50PM,"G005, CYT Bldg (30)","KAILA, Ilari",3,3,0,0,
HUMA 2104,T4 (2651),We 12:00PM - 12:50PM,"G005, CYT Bldg (30)","KAILA, Ilari",3,3,0,0,
HUMA 2107,L1 (2652),Mo 09:00AM - 10:50AM,"Rm 105, Shaw Auditorium","PAGE, Timothy Markham",4,4,0,0,
HUMA 2107,L2 (2654),Tu 09:00AM - 10:50AM,"Rm 105, Shaw Auditorium","PAGE, Timothy Markham",4,4,0,0,
HUMA 2107,T1A (2656),Mo 12:00PM - 12:50PM,"Rm 105, Shaw Auditorium","PAGE, Timothy Markham",2,2,0,0,
HUMA 2107,T1B (2658),Mo 01:00PM - 01:50PM,"Rm 105, Shaw Auditorium","PAGE, Timothy Markham",1,1,0,0,
HUMA 2107,T1C (2659),Mo 02:00PM - 02:50PM,"Rm 105, Shaw Auditorium","PAGE, Timothy Markham",1,1,0,0,
HUMA 2107,T2A (2660),Tu 12:00PM - 12:50PM,"Rm 105, Shaw Auditorium","PAGE, Timothy Markham",2,2,0,0,
HUMA 2107,T2B (2661),Tu 01:00PM - 01:50PM,"Rm 105, Shaw Auditorium","PAGE, Timothy Markham",1,1,0,0,
HUMA 2107,T2C (2662),Tu 02:00PM - 02:50PM,"Rm 105, Shaw Auditorium","PAGE, Timothy Markham",1,1,0,0,
HUMA 2108,L1 (2663),WeFr 03:00PM - 03:50PM,"Rm 1409, Lift 25-26 (60)","DUJUNCO, Mercedes Maria",12,3,9,0,
HUMA 2108,T1 (2664),WeFr 04:00PM - 04:20PM,"Rm 1409, Lift 25-26 (60)","DUJUNCO, Mercedes Maria",12,3,9,0,
HUMA 2240,L1 (2665),Th 09:00AM - 10:50AM,Lecture Theater H (72),"LI, Siya",12,12,0,0,
HUMA 2240,T1 (2666),Th 11:00AM - 11:50AM,Lecture Theater H (72),"LI, Siya",12,12,0,0,
HUMA 2330,L1 (2667),We 09:00AM - 11:50AM,Lecture Theater H (72),"DU, Daisy Yan",12,11,1,0,
HUMA 2400,L1 (2668),TuTh 12:00PM - 12:50PM,"Rm 4502, Lift 25-26 (60)","CHEUNG, Siu WooMA, XiaoluQIN, Zhen",60,34,26,0,
HUMA 2400,T1 (2669),TuTh 01:00PM - 01:20PM,"Rm 4502, Lift 25-26 (60)","CHEUNG, Siu WooMA, XiaoluQIN, Zhen",60,34,26,0,
HUMA 2420,L1 (2670),WeFr 01:30PM - 02:20PM,"Rm 4502, Lift 25-26 (60)","HO, Virgil Kit Yiu",12,10,2,0,
HUMA 2420,T1 (2671),WeFr 02:30PM - 02:50PM,"Rm 4502, Lift 25-26 (60)","HO, Virgil Kit Yiu",12,10,2,0,
HUMA 2440,L1 (2672),Tu 03:00PM - 04:50PM,"Rm 1409, Lift 25-26 (60)","CHANG, David Cheng",12,8,4,0,
HUMA 2440,T1 (2673),Tu 05:00PM - 05:50PM,"Rm 1409, Lift 25-26 (60)","CHANG, David Cheng",12,8,4,0,
HUMA 2590,L1 (2674),TuTh 10:30AM - 11:50AM,"Rm 4620, Lift 31-32 (126)","SHARE, Michael Barry",65,65,0,0,
HUMA 2840,L1 (2675),Mo 04:30PM - 05:50PM Fr 12:00PM - 01:20PM,"Rm 2464, Lift 25-26 (122) Rm 2464, Lift 25-26 (122)","WONG, Simon Man Ho WONG, Simon Man Ho",17,17,0,0,
HUMA 3030,L1 (2677),WeFr 01:30PM - 02:50PM,"Rm 6591, Lift 31-32 (88)","PAN, Ping",35,30,5,0,
HUMA 3102,L1 (2678),Mo 03:00PM - 04:50PM,"G004, CYT Bldg (30)","SZE, Man Lun Amy",4,4,0,0,Instructor Consent Required
HUMA 3102,L3 (2680),Mo 07:00PM - 08:50PM,"G004, CYT Bldg (30)","SZE, Man Lun Amy",4,1,3,0,Instructor Consent Required
HUMA 3204,L1 (2681),Mo 03:00PM - 05:50PM,"Rm 1409, Lift 25-26 (60)","LO, Yi-chin",60,18,42,0,
HUMA 3210,L1 (2682),Fr 03:00PM - 05:50PM,"Rm 2405, Lift 17-18 (92)","LI, Siya",13,11,2,0,
HUMA 3660,L1 (2683),Mo 06:00PM - 07:20PM Tu 07:00PM - 08:20PM,Lecture Theater H (72) Lecture Theater H (72),"NG, Ni Na Camellia NG, Ni Na Camellia",11,9,2,0,
HUMA 3900,L1 (2684),Mo 03:00PM - 04:20PM Fr 10:30AM - 11:50AM,"Rm 2503, Lift 25-26 (87) Rm 2503, Lift 25-26 (87)","PROOI, Dennis PROOI, Dennis",27,24,3,0,
HUMA 4220,L1 (2685),Mo 12:00PM - 01:50PM,"Rm 6602, Lift 31-32 (60)","LIU, Jianmei",60,40,20,0,
HUMA 4220,T1 (2686),Mo 02:00PM - 02:50PM,"Rm 6602, Lift 31-32 (60)","LIU, Jianmei",60,40,20,0,
HUMA 4610,L1 (2687),We 09:00AM - 10:50AM,"Rm 1033, LSK Bldg (51)","CHEUNG, Siu Woo",50,20,30,0,
HUMA 4610,T1 (2688),We 11:00AM - 11:50AM,"Rm 1033, LSK Bldg (51)","CHEUNG, Siu Woo",50,20,30,0,
HUMA 4650,L1 (2689),MoWe 12:00PM - 01:20PM,Lecture Theater H (72),"KWONG, Yee Ngan",50,16,34,0,
HUMA 5240,L1 (1259),Mo 03:00PM - 05:50PM,"Rm 5506, Lift 25-26 (30)","ZHANG, Min",20,17,3,0,
HUMA 5440,L1 (1260),Tu 03:00PM - 05:50PM,"Rm 2503, Lift 25-26 (87)","LIU, Jianmei",30,30,0,0,
HUMA 5440,L3 (4532),Tu 07:00PM - 09:50PM,"Rm 2463, Lift 25-26 (42)","LIU, Jianmei",31,31,0,0,
HUMA 5630,L1 (1261),Fr 10:30AM - 01:20PM,"Rm 4402, Lift 17-18","GUO, Qiuzi",38,36,2,0,
HUMA 5690,L1 (1262),We 03:00PM - 05:50PM,"Rm 5564, Lift 27-28 (30)","CHANG, David Cheng",20,8,12,0,
HUMA 5700,L1 (1263),Th 03:00PM - 05:50PM,"Rm 5506, Lift 25-26 (30)","CHEUNG, Siu Woo",24,22,2,0,
HUMA 5810,L1 (1264),We 10:30AM - 01:20PM,"Rm 5506, Lift 25-26 (30)","CHAN, Charles Wing Hoi",20,20,0,0,
HUMA 5850,L1 (1265),Th 10:30AM - 01:20PM,"Rm 5508, Lift 25-26 (30)","HUNG, Jenny",30,30,0,0,
HUMA 6100A,R1 (1266),TBA,TBA,TBA,20,4,16,0,
HUMA 6200,T1 (1268),TBA,TBA,TBA,20,2,18,0,
HUMA 6300,T1 (1269),TBA,TBA,TBA,20,12,8,0,
HUMA 6990,R1 (1270),TBA,TBA,TBA,20,13,7,0,
HUMA 7990,R1 (1271),TBA,TBA,TBA,20,10,10,0,
IBTM 5060,L1 (1602),08-FEB-2023 - 08-FEB-2023We 07:00PM - 09:50PM 15-FEB-2023 - 03-MAY-2023We 07:00PM - 09:50PM,"Rm 1104, Acad Concourse (120) Lecture Theater E (143)","CHEUNG, Chi Tong CHEUNG, Chi Tong",105Quota/Enrol/AvailIBTM: 90/89/1MESF: 15/11/4,100,5,0,
IBTM 5200,L1 (1603),Th 07:00PM - 09:50PM,"Rm 1104, Acad Concourse (120)","HUANG, Baoling",110Quota/Enrol/AvailIBTM: 87/82/5MESF: 23/23/0,105,5,0,
IBTM 5430,L1 (1604),Fr 07:00PM - 09:50PM,"Rm 1104, Acad Concourse (120)","LAW, Anthony",95Quota/Enrol/AvailEVEM: 10/4/6IBTM: 70/27/43MESF: 15/8/7,39,56,0,
IBTM 5530,L1 (1605),Sa 03:00PM - 05:50PM,"Rm 1104, Acad Concourse (120)","HO, Vincent",90Quota/Enrol/AvailIBTM: 80/23/57MESF: 10/6/4,29,61,0,
IBTM 5620,L1 (1606),Mo 07:00PM - 09:50PM,"Rm 1104, Acad Concourse (120)","SO, Ting Pat Albert",95Quota/Enrol/AvailIBTM: 60/20/40MESF: 35/17/18,38,57,0,
IBTM 5650,L1 (1607),Sa 10:00AM - 12:50PM,"Rm 2306, Lift 17-18 (111)","ZHANG, Xueqing",90Quota/Enrol/AvailIBTM: 90/87/3,87,3,0,
IBTM 5660,L1 (1608),Tu 07:00PM - 09:50PM,"Rm 2306, Lift 17-18 (111)","HUI, Chun Man",90Quota/Enrol/AvailIBTM: 90/77/13,77,13,0,
IBTM 6950A,R1 (4428),TBA,TBA,TBA,40,3,37,0,Instructor Consent Required
IBTM 6950B,R1 (4429),TBA,TBA,TBA,90,57,33,0,Instructor Consent Required
IDPO 2910,L1 (2752),Mo 04:30PM - 05:50PM Fr 12:00PM - 01:20PM,"G003, CYT Bldg (30) G003, CYT Bldg (30)","MOK, Yuen Chuen Phoebe MOK, Yuen Chuen Phoebe",30,17,13,0,
IEDA 1010,T1 (2695),Fr 12:00PM - 12:50PM,Lecture Theater C (211),"ZHANG, Jiheng",18,18,0,0,
IEDA 1010,T2 (2696),Fr 12:00PM - 12:50PM,TBA,"ZHANG, Jiheng",18,18,0,0,> Classes held in LTC
IEDA 1010,T3 (2697),Fr 12:00PM - 12:50PM,TBA,"ZHANG, Jiheng",18,18,0,0,> Classes held in LTC
IEDA 1010,T4 (2698),Fr 12:00PM - 12:50PM,TBA,"ZHANG, Jiheng",18,17,1,0,> Classes held in LTC
IEDA 1020,T1 (2699),Fr 12:00PM - 12:50PM,TBA,"ZHANG, Jiheng",18,16,2,0,> Classes held in LTC
IEDA 1020,T2 (2700),Fr 12:00PM - 12:50PM,TBA,"ZHANG, Jiheng",18,16,2,0,> Classes held in LTC
IEDA 1020,T3 (2701),Fr 12:00PM - 12:50PM,TBA,"ZHANG, Jiheng",18,13,5,0,> Classes held in LTC
IEDA 1020,T4 (2702),Fr 12:00PM - 12:50PM,TBA,"ZHANG, Jiheng",18,6,12,0,> Classes held in LTC
IEDA 1901,R1 (2703),TBA,TBA,TBA,65,65,0,0,Instructor Consent Required
IEDA 1990,R1 (4270),TBA,TBA,TBA,2,1,1,0,Instructor Consent Required
IEDA 1991,R1 (4271),TBA,TBA,TBA,2,2,0,0,Instructor Consent Required
IEDA 2010,L1 (2704),Mo 12:00PM - 02:50PM,"Rm 2465, Lift 25-26 (122)","QIU, Xuan",105,104,1,0,
IEDA 2010,T1 (2706),We 06:00PM - 06:50PM,"Rm 4504, Lift 25-26 (54)","QIU, Xuan",54,54,0,0,
IEDA 2010,T2 (2708),Th 06:00PM - 06:50PM,"Rm 1034, LSK Bldg (80)","QIU, Xuan",53,50,3,0,
IEDA 2100E,T1 (2711),TBA,TBA,"SO, Richard Hau Yue",10,10,0,0,Instructor Consent Required
IEDA 2100E,LA1 (2709),TBA,TBA,"SO, Richard Hau Yue",20,10,10,0,> The class is delivered in an experiential learning modeInstructor Consent Required
IEDA 2100S,L1 (2714),We 04:00PM - 05:50PM,"Rm 2463, Lift 25-26 (42)","CHIN, Jing Wei",40,27,13,0,
IEDA 2100S,LA1 (2716),We 09:30AM - 12:20PM,"Rm 4223, Lift 23","CHIN, Jing Wei",20,8,12,0,
IEDA 2100S,LA2 (2718),Mo 04:30PM - 07:20PM,"Rm 4223, Lift 23","CHIN, Jing Wei",20,19,1,0,
IEDA 2540,L1 (2719),MoWe 09:00AM - 10:20AM,"Rm 4619, Lift 31-32 (126)","YOU, Wei",90,77,13,0,
IEDA 2540,LA1 (2721),Mo 06:00PM - 07:50PM,"Rm 3207, Lift 21","YOU, Wei",45,42,3,0,
IEDA 2540,LA2 (2723),Mo 01:00PM - 02:50PM,"Rm 3207, Lift 21","YOU, Wei",45,35,10,0,
IEDA 3180,L1 (2724),MoWe 09:00AM - 10:20AM,"Rm 2504, Lift 25-26 (84)","PEREZ PALOMAR, Daniel",25,20,5,0,
IEDA 3230,L1 (2725),WeFr 03:00PM - 04:20PM,"Rm 2404, Lift 17-18 (81)","QI, Jin",80,75,5,0,
IEDA 3300,L1 (2726),Th 09:00AM - 10:50AM,"Rm 2464, Lift 25-26 (122)","CHEN, Yi",90,84,6,0,
IEDA 3300,LA1 (2728),Fr 04:30PM - 07:20PM,"Rm 3207, Lift 21","CHEN, Yi",55,34,21,0,
IEDA 3300,LA2 (2730),Th 12:00PM - 02:50PM,"Rm 3207, Lift 21","CHEN, Yi",55,50,5,0,
IEDA 3560,L1 (2731),Tu 04:00PM - 05:50PM,"Rm 2303, Lift 17-18 (91)","ZHAN, Ruohan",50,32,18,0,
IEDA 3560,LA1 (2732),We 06:00PM - 07:50PM,"Rm 3207, Lift 21","ZHAN, Ruohan",50,32,18,0,
IEDA 4100,L1 (2733),WeFr 01:30PM - 02:50PM,"Rm 1409, Lift 25-26 (60)","WU, Chenguang",45,41,4,0,
IEDA 4100,T1 (2734),Tu 06:00PM - 06:50PM,"Rm 1032, LSK Bldg (45)","WU, Chenguang",45,41,4,0,
IEDA 4130,L1 (2735),Tu 09:30AM - 11:20AM,"Rm 6591, Lift 31-32 (88)","YANG, Shuoguang",45,30,15,0,
IEDA 4130,LA1 (2736),Th 04:30PM - 07:20PM,"Rm 3207, Lift 21","YANG, Shuoguang",45,30,15,0,
IEDA 4200,L1 (2737),TuTh 12:00PM - 01:20PM,"Rm 2303, Lift 17-18 (91)","QIU, Xuan",40,37,3,0,
IEDA 4200,LA1 (2738),Tu 01:30PM - 02:20PM,"Rm 3207, Lift 21","QIU, Xuan",40,37,3,0,
IEDA 4331,L1 (2739),MoWe 10:30AM - 11:50AM,"Rm 5564, Lift 27-28 (30)","JIANG, Wei",24,20,4,0,
IEDA 4331,LA1 (2740),Mo 03:00PM - 04:20PM,"Rm 3207, Lift 21","JIANG, Wei",24,20,4,0,
IEDA 4500,L1 (2741),MoWe 12:00PM - 01:20PM,"G001, CYT Bldg (24)","JIANG, Jiashuo",24,22,2,0,Instructor Consent Required
IEDA 4510,L1 (2742),Mo 01:30PM - 02:50PM Fr 09:00AM - 10:20AM,"Rm 5583, Lift 29-30 (80) Rm 5583, Lift 29-30 (80)","YANG, Shuoguang YANG, Shuoguang",40,32,8,0,
IEDA 4901,R1 (4286),TBA,TBA,TBA,1,1,0,0,> The credit load will usually be spread in the following pattern: Fall: 3; Spring: 3Instructor Consent Required
IEDA 4920,R1 (2743),TBA,TBA,TBA,37,34,3,0,> The credit load will usually be spread in the following pattern: Fall: 3; Spring: 3
IEDA 4950G,R1 (4537),TBA,TBA,TBA,1,1,0,0,Instructor Consent Required
IEDA 4960,R1 (2744),TBA,TBA,TBA,24,22,2,0,> The credit load will usually be spread in the following pattern: Fall: 3; Spring: 3
IEDA 5170,L1 (1272),Mo 12:00PM - 02:50PM,"Rm 5566, Lift 27-28 (24)","LIU, Qian",20,10,10,0,Instructor Consent Required
IEDA 5250,L1 (1273),We 01:30PM - 04:20PM,"Rm 5566, Lift 27-28 (24)","ZHANG, Rachel Q.",22,22,0,0,Instructor Consent Required
IEDA 6800X,L1 (1274),Fr 10:30AM - 11:20AM,"Rm 5583, Lift 29-30 (80)",TBA,40,20,20,0,
IEDA 6990,R1 (1275),TBA,TBA,TBA,10,7,3,0,
IEDA 7990,R1 (1276),TBA,TBA,TBA,25,23,2,0,
IIMP 2000,T1 (2753),TBA,TBA,"CHOW, King Lau",10,4,6,0,
IIMP 4990,R1 (2754),TBA,TBA,TBA,5,1,4,0,
IIMP 6990,R1 (1277),TBA,TBA,TBA,30,19,11,0,> For MPhil(IIP) students only
IIMP 7990,R1 (1278),TBA,TBA,TBA,15,8,7,0,> For PhD(IIP) students only
IMBA 6900S,L1 (4579),TBA,TBA,TBA,23,23,0,0,"> Instructor : SARANITI, Brett
> For Kellogg-HKUST EMBA students only
> Class Duration/Dates : 17-Mar-2023 to 19-Mar-2023
> Add/Drop Deadline : 17-Mar-2023"
INTR 6990,R1 (4314),TBA,TBA,TBA,30,2,28,0,
INTR 7990,R1 (4305),TBA,TBA,TBA,30,15,15,0,
IOTA 6990,R1 (4293),TBA,TBA,TBA,30,2,28,0,
IOTA 7990,R1 (4306),TBA,TBA,TBA,30,5,25,0,
IPEN 6990,R1 (4294),TBA,TBA,TBA,30,1,29,0,
IPEN 7990,R1 (4307),TBA,TBA,TBA,30,6,24,0,
ISDN 1006,L1 (2776),Tu 09:00AM - 10:20AM,"Rm 2590, Lift 27-28","LAU, Brian Hui Wang",33,32,1,0,> The class is delivered in an experiential learning mode
ISDN 1006,LA1 (2777),Th 09:00AM - 10:20AM,"Rm 2590, Lift 27-28","LAU, Brian Hui Wang",33,32,1,0,
ISDN 1010,T1 (2778),TBA,TBA,TBA,30,23,7,0,
ISDN 2000,L1 (2779),Fr 11:30AM - 01:20PM,"Rm 2502, Lift 25-26 (120)","XIANG, Changying",20,11,9,0,
ISDN 2000,LA1 (2781),Mo 04:30PM - 07:20PM,"Rm 5510, Lift 25-26 (30)","XIANG, Changying",10,8,2,0,
ISDN 2000,LA2 (2783),Th 12:00PM - 02:50PM,"G002, CYT Bldg (30)","XIANG, Changying",10,3,7,0,
ISDN 2002,L1 (2784),Tu 06:00PM - 08:50PM,"Rm 4223, Lift 23","LEUNG, Suk Wai Winnie",30,26,4,0,Instructor Consent Required
ISDN 2002,T1 (4201),TBA,TBA,"LEUNG, Suk Wai Winnie",30,26,4,0,Instructor Consent Required
ISDN 2010,T1 (2785),TBA,TBA,TBA,30,24,6,0,
ISDN 2200,L1 (2786),Mo 12:30PM - 02:20PM,"Rm 2503, Lift 25-26 (87)","CHAN, Chi MingLEUNG, Jac Ka Lok",30,30,0,0,
ISDN 2200,LA1 (2787),Tu 12:00PM - 02:50PM,TBA,"CHAN, Chi MingLEUNG, Jac Ka Lok",30,30,0,0,
ISDN 2400,L1 (2788),Mo 04:30PM - 05:50PM,"Rm 2590, Lift 27-28","SCHARFF, Rob",30,10,20,0,
ISDN 2400,LA1 (2789),Fr 10:30AM - 12:50PM,"Rm 5560, Lift 27-28 (30)","SCHARFF, Rob",30,10,20,0,
ISDN 2601,L1 (2790),Mo 09:30AM - 11:20AM,"Rm 5506, Lift 25-26 (30)","LEUNG, Suk Wai WinnieSONG, Shenghui",30,22,8,0,
ISDN 2601,LA1 (2791),Th 10:30AM - 12:20PM,"Rm 4223, Lift 23","LEUNG, Suk Wai WinnieSONG, Shenghui",30,22,8,0,
ISDN 2603,L1 (2792),Tu 10:30AM - 11:50AM,"Rm 4223, Lift 23","LI, Mitch",30,9,21,0,Instructor Consent Required
ISDN 2603,LA1 (2793),Tu 03:00PM - 05:20PM,"Rm 4223, Lift 23","LI, Mitch",30,9,21,0,Instructor Consent Required
ISDN 3002,L1 (2794),WeFr 01:30PM - 03:20PM,"Rm 4223, Lift 23","JONEJA, Ajay",30,22,8,0,Instructor Consent Required
ISDN 3002,LA1 (2795),TBA,TBA,"JONEJA, Ajay",30,22,8,0,Instructor Consent Required
ISDN 3010,T1 (2796),TBA,TBA,TBA,30,18,12,0,
ISDN 3300,L1 (4391),Th 04:00PM - 05:50PM,"G003, CYT Bldg (30)","BRAUD, Tristan Camille",30,20,10,0,
ISDN 3300,LA1 (4392),We 12:00PM - 02:50PM,"Rm 2590, Lift 27-28","BRAUD, Tristan Camille",30,20,10,0,
ISDN 4000L,L1 (2799),Tu 10:30AM - 11:20AM,"Rm 2590, Lift 27-28","LAU, Brian Hui Wang",30,9,21,0,
ISDN 4000L,LA1 (2800),Tu 11:30AM - 12:20PM Th 10:30AM - 12:20PM,"Rm 2590, Lift 27-28 Rm 2590, Lift 27-28","LAU, Brian Hui Wang LAU, Brian Hui Wang",30,9,21,0,
ISDN 4000P,L1 (2801),Tu 01:30PM - 03:20PM,"Rm 2590, Lift 27-28","LAU, Brian Hui Wang",30,10,20,0,
ISDN 4000P,LA1 (2802),Mo 01:30PM - 04:20PM,"Rm 2590, Lift 27-28","LAU, Brian Hui Wang",30,10,20,0,
ISDN 4000Q,L1 (4436),Tu 04:00PM - 05:50PM,"Rm 5510, Lift 25-26 (30)","BRAUD, Tristan Camille",30,4,26,0,
ISDN 4000Q,T1 (4437),Th 01:00PM - 02:50PM,"Rm 4223, Lift 23","BRAUD, Tristan Camille",30,4,26,0,
ISDN 4002,L1 (2803),TBA,TBA,"LEUNG, Jac Ka LokTSUI, Chi Ying",30,25,5,0,Instructor Consent Required
ISDN 4010,T1 (2804),TBA,TBA,TBA,30,14,16,0,
ISDN 4200,L1 (2805),Mo 04:30PM - 05:50PM Fr 12:00PM - 01:20PM,"G002, CYT Bldg (30) G002, CYT Bldg (30)","YEE, Terrence Fu YEE, Terrence Fu",30,24,6,0,Instructor Consent Required
ISDN 6660C,L1 (1288),Mo 03:00PM - 04:20PM,"Rm 4223, Lift 23","BRAUD, Tristan Camille",30,22,8,0,
ISDN 6990,R1 (1289),TBA,TBA,TBA,20,4,16,0,
ISDN 7990,R1 (1290),TBA,TBA,TBA,35,7,28,0,
ISOM 2010,L1 (2831),TuTh 01:30PM - 02:50PM,"G012, LSK Bldg (199)","LEE, Dongwon",108,108,0,0,
ISOM 2010,L2 (2833),TuTh 12:00PM - 01:20PM,"G012, LSK Bldg (199)","LEE, Dongwon",112,112,0,0,
ISOM 2010,L3 (2835),TuTh 04:30PM - 05:50PM,"G012, LSK Bldg (199)","CHEN, Yanzhen",108,106,2,0,
ISOM 2010,L4 (2837),TuTh 03:00PM - 04:20PM,"G012, LSK Bldg (199)","CHEN, Yanzhen",111,111,0,0,
ISOM 2010,LA01 (2839),We 12:30PM - 01:20PM,"G021, LSK Bldg","ZHOU, Rongxin",48,48,0,0,
ISOM 2010,LA02 (2841),Th 03:00PM - 03:50PM,"G021, LSK Bldg","WAN, On Yu",48,48,0,0,
ISOM 2010,LA03 (2842),Mo 09:00AM - 09:50AM,"G021, LSK Bldg","DUAN, Hanyu",48,42,6,0,
ISOM 2010,LA04 (2843),Th 04:30PM - 05:20PM,"G021, LSK Bldg","ZHANG, Bingqian",48,41,7,0,
ISOM 2010,LA05 (2844),Th 10:30AM - 11:20AM,"G021, LSK Bldg","YE, Kai",48,47,1,0,
ISOM 2010,LA06 (2845),Tu 10:30AM - 11:20AM,"G021, LSK Bldg","ZHANG, Zhenghan",48,48,0,0,
ISOM 2010,LA07 (2846),Mo 01:30PM - 02:20PM,"G021, LSK Bldg","CHAN, Hiu Ying",48,46,2,0,
ISOM 2010,LA08 (2847),Th 09:00AM - 09:50AM,"G005, LSK Bldg","CAI, Yuying",48,41,7,0,
ISOM 2010,LA09 (2848),Tu 06:00PM - 06:50PM,"G021, LSK Bldg","ZHANG, Yue",48,43,5,0,
ISOM 2010,LA10 (2849),Fr 09:00AM - 09:50AM,"G021, LSK Bldg","ZHANG, Kaichen",48,33,15,0,
ISOM 2020,L1 (2807),03-FEB-2023 - 25-MAR-2023We 01:30PM - 03:20PM,Lecture Theater K (106),"HONG, Weiyin",80,80,0,0,> Add/Drop Deadline : 09-Feb-2023
ISOM 2020,L2 (2809),03-FEB-2023 - 25-MAR-2023Mo 10:00AM - 11:50AM,Lecture Theater G (132),"HONG, Weiyin",80,80,0,0,> Add/Drop Deadline : 09-Feb-2023
ISOM 2020,L3 (2811),03-FEB-2023 - 25-MAR-2023Tu 03:30PM - 05:20PM,Lecture Theater K (106),"HONG, Weiyin",80,80,0,0,> Add/Drop Deadline : 09-Feb-2023
ISOM 2020,L4 (2813),03-FEB-2023 - 25-MAR-2023Tu 12:00PM - 01:50PM,Lecture Theater K (106),"HONG, Weiyin",80,79,1,0,> Add/Drop Deadline : 09-Feb-2023
ISOM 2020,L5 (2815),03-FEB-2023 - 25-MAR-2023Mo 01:30PM - 03:20PM,Lecture Theater K (106),"HONG, Weiyin",80,79,1,0,> Add/Drop Deadline : 09-Feb-2023
ISOM 2020,L6 (2817),03-FEB-2023 - 25-MAR-2023Th 12:30PM - 02:20PM,Lecture Theater K (106),"JIA, Jia",80,54,26,0,> Add/Drop Deadline : 09-Feb-2023
ISOM 2020,LA01 (2819),03-FEB-2023 - 25-MAR-2023Tu 11:00AM - 12:50PM,"G005, LSK Bldg","LEE, Aaron Chun Hay",48,48,0,0,
ISOM 2020,LA02 (2821),03-FEB-2023 - 25-MAR-2023Fr 09:00AM - 10:50AM,"G005, LSK Bldg","PANG, Ngai Cheung",48,48,0,0,
ISOM 2020,LA03 (2822),03-FEB-2023 - 25-MAR-2023Th 02:30PM - 04:20PM,"G005, LSK Bldg","PANG, Ngai Cheung",48,45,3,0,
ISOM 2020,LA04 (2823),03-FEB-2023 - 25-MAR-2023Tu 09:00AM - 10:50AM,"G005, LSK Bldg","LEE, Aaron Chun Hay",48,42,6,0,
ISOM 2020,LA05 (2824),03-FEB-2023 - 25-MAR-2023Mo 01:30PM - 03:20PM,"G005, LSK Bldg","PANG, Ngai Cheung",48,48,0,0,
ISOM 2020,LA06 (2825),03-FEB-2023 - 25-MAR-2023Fr 03:00PM - 04:50PM,"G005, LSK Bldg","TSE, Chris",48,36,12,0,
